user_id,transaction_date,amount
1407,2024-01-01,36.37
2720,2024-02-28,59.86
2000,2024-05-30,81.11
2926,2024-05-12,24.21
3966,2024-05-24,44.32
2491,2024-04-08,8.82
1687,2024-01-19,63.15
1600,2024-04-26,47.34
4638,2024-01-23,31.98
1680,2024-05-18,98.44
4967,2024-03-25,2.04
1638,2024-03-19,43.42
1517,2024-01-21,56.77
2476,2024-03-19,39.74
2777,2024-07-20,69.81
1846,2024-04-12,82.45
2936,2024-08-30,1.77
1244,2024-08-06,62.85
4762,2024-07-18,2.62
57,2024-04-17,5.52
2414,2024-04-14,5.88
3547,2024-06-12,85.3
2156,2024-02-20,51.59
2981,2024-01-04,99.88
4868,2024-07-20,10.79
3773,2024-03-17,6.08
4168,2024-03-26,17.37
2681,2024-02-15,50.92
982,2024-02-19,37.34
3265,2024-06-19,99.85
505,2024-08-07,3.59
680,2024-04-17,58.34
878,2024-08-12,82.76
2602,2024-02-26,19.53
1810,2024-07-19,25.16
4074,2024-02-14,42.65
3208,2024-03-10,35.04
4621,2024-08-04,18.36
2560,2024-07-07,78.81
2008,2024-08-26,52.24
3997,2024-06-24,26.46
1420,2024-02-12,11.52
2598,2024-01-27,45.9
3889,2024-05-13,17.21
803,2024-05-12,20.1
344,2024-05-18,92.62
273,2024-05-26,22.48
3097,2024-08-15,94.95
1859,2024-04-11,8.42
3568,2024-03-28,10.53
4210,2024-08-19,95.18
4886,2024-03-03,65.82
1359,2024-03-21,34.09
1837,2024-04-12,99.55
1202,2024-02-26,85.62
2058,2024-06-07,62.27
3484,2024-08-08,69.58
2693,2024-01-04,33.35
4254,2024-07-21,99.34
2246,2024-07-16,40.62
2933,2024-02-26,91.38
466,2024-02-22,4.75
3020,2024-03-10,68.47
12,2024-07-21,4.76
1910,2024-01-22,87.16
2106,2024-01-20,61.33
3798,2024-02-06,37.34
3582,2024-03-06,79.61
908,2024-03-19,54.01
3047,2024-03-30,89.04
1374,2024-04-12,73.96
4211,2024-07-30,90.07
1814,2024-05-13,60.73
914,2024-01-06,33.22
1501,2024-04-18,62.97
4050,2024-07-22,83.54
4176,2024-06-12,70.75
2495,2024-05-31,8.4
2294,2024-04-21,43.53
2213,2024-08-03,99.48
1060,2024-03-04,96.35
1455,2024-06-09,32.65
3315,2024-01-12,47.62
986,2024-01-02,68.42
1591,2024-05-15,78.86
3104,2024-07-01,23.18
1296,2024-03-03,40.64
503,2024-04-22,63.99
1994,2024-04-13,9.36
3933,2024-03-31,74.1
2358,2024-05-17,58.82
2040,2024-05-23,1.05
4101,2024-01-12,34.12
1848,2024-03-24,74.36
3235,2024-05-27,75.4
4628,2024-08-09,16.74
2729,2024-04-25,43.55
1688,2024-08-10,28.09
1907,2024-08-31,68.92
1377,2024-05-02,48.58
3159,2024-03-29,55.15
3305,2024-04-05,88.91
4894,2024-02-16,95.27
3569,2024-04-19,77.09
919,2024-01-18,60.34
11,2024-09-01,23.91
3073,2024-02-12,38.97
1588,2024-05-11,28.47
4071,2024-06-12,3.18
3756,2024-06-12,48.82
3549,2024-05-11,43.26
4751,2024-06-25,45.01
1184,2024-01-09,50.35
1475,2024-01-25,85.39
3189,2024-08-07,24.16
2974,2024-01-31,29.43
4402,2024-05-20,27.42
3462,2024-03-11,46.9
1781,2024-04-16,49.64
840,2024-03-29,66.17
3378,2024-06-04,76.81
892,2024-07-17,93.79
523,2024-01-09,4.04
4913,2024-04-19,8.99
4410,2024-03-06,73.64
3936,2024-06-16,18.95
4007,2024-07-03,25.06
2106,2024-04-11,7.13
3524,2024-05-20,89.95
3120,2024-05-02,46.27
2033,2024-05-31,92.13
4188,2024-03-24,66.26
1947,2024-06-12,60.12
4042,2024-06-05,57.04
2223,2024-06-09,39.11
2365,2024-04-03,15.53
263,2024-04-13,98.16
4266,2024-08-19,13.91
1348,2024-05-14,64.46
1449,2024-06-24,57.71
2784,2024-03-09,60.25
946,2024-05-07,83.63
4022,2024-03-26,98.47
1572,2024-02-12,37.58
3855,2024-04-30,92.83
2594,2024-08-01,58.17
1261,2024-06-07,16.97
4078,2024-05-13,45.06
2160,2024-07-03,43.83
4773,2024-04-10,16.7
3644,2024-04-27,99.22
1940,2024-05-27,85.47
1537,2024-04-10,86.55
3238,2024-08-31,72.06
2917,2024-08-21,36.59
4254,2024-02-02,84.98
3782,2024-02-10,96.67
3199,2024-02-06,7.89
895,2024-05-20,84.62
4797,2024-06-26,80.83
1831,2024-01-15,80.12
54,2024-07-29,79.6
3766,2024-02-14,30.22
2584,2024-04-24,6.93
4642,2024-06-17,98.59
1698,2024-07-18,87.26
2284,2024-01-15,11.72
701,2024-01-27,12.03
4143,2024-08-19,24.79
2783,2024-05-01,46.71
4462,2024-01-19,84.84
74,2024-02-23,28.88
3529,2024-06-13,53.21
4688,2024-05-25,61.17
104,2024-04-19,36.19
1334,2024-03-14,95.72
951,2024-07-16,5.89
652,2024-02-07,55.82
2289,2024-08-14,40.53
3324,2024-07-11,95.19
2278,2024-07-25,27.66
1821,2024-04-22,18.79
1846,2024-07-10,16.11
3623,2024-07-08,29.88
1792,2024-03-24,9.42
3930,2024-01-09,40.97
126,2024-02-14,18.76
4361,2024-04-15,7.75
3957,2024-06-23,41.71
2004,2024-01-16,33.29
2189,2024-06-13,34.62
4932,2024-02-21,18.07
1659,2024-03-15,63.3
2602,2024-03-30,31.3
1470,2024-02-18,10.86
4205,2024-08-08,40.28
2033,2024-04-07,22.2
2795,2024-01-26,18.94
1151,2024-07-14,28.13
1898,2024-02-29,45.09
1432,2024-08-09,17.0
2381,2024-05-23,46.6
263,2024-06-17,14.31
386,2024-09-01,2.34
3056,2024-06-14,21.79
289,2024-06-09,26.04
4399,2024-01-10,82.13
3634,2024-03-22,43.58
2811,2024-05-04,75.89
3886,2024-07-02,83.87
2817,2024-07-08,33.87
2475,2024-05-24,25.08
2985,2024-06-07,65.47
4493,2024-08-07,60.68
3119,2024-08-29,21.17
3851,2024-05-10,65.61
1015,2024-05-08,29.96
1650,2024-06-06,93.59
4847,2024-01-17,59.12
3451,2024-03-09,48.81
3800,2024-06-01,70.53
4536,2024-06-13,99.72
460,2024-06-01,89.98
4832,2024-02-04,46.65
751,2024-04-03,73.49
3937,2024-01-18,43.83
2852,2024-05-24,66.01
2509,2024-08-24,91.09
4202,2024-03-18,61.08
2195,2024-03-08,67.98
3827,2024-07-01,38.29
1321,2024-01-01,26.4
4450,2024-08-24,41.13
4166,2024-05-16,59.68
743,2024-05-11,48.4
2724,2024-01-07,3.91
3198,2024-06-28,2.45
4517,2024-01-08,60.52
1347,2024-01-26,84.56
807,2024-01-24,94.43
3366,2024-07-05,12.04
2404,2024-05-27,72.39
1688,2024-02-28,8.74
2549,2024-04-25,78.29
1708,2024-01-19,62.88
1995,2024-06-30,87.06
2546,2024-05-12,86.85
2658,2024-06-27,26.92
4169,2024-02-06,75.13
3892,2024-07-12,42.69
3107,2024-08-04,42.91
3541,2024-08-16,34.93
1045,2024-04-20,15.8
1099,2024-01-29,10.68
4693,2024-06-03,82.96
1185,2024-08-04,8.42
2296,2024-06-21,26.31
3014,2024-08-11,75.67
2870,2024-05-25,50.77
2322,2024-02-03,15.4
3014,2024-08-10,72.81
584,2024-02-20,12.34
2335,2024-03-04,15.95
4165,2024-03-21,33.3
1096,2024-03-18,10.41
1637,2024-08-11,87.83
3791,2024-06-08,20.5
4303,2024-07-23,69.71
3255,2024-04-26,70.1
983,2024-02-23,59.74
4494,2024-03-30,67.51
1651,2024-04-23,75.79
2222,2024-07-02,2.23
1255,2024-01-13,56.55
258,2024-07-06,20.13
124,2024-02-01,90.36
208,2024-08-07,31.09
4718,2024-01-02,73.33
4132,2024-08-30,72.2
4244,2024-02-23,49.57
3875,2024-08-20,94.65
3789,2024-05-30,6.3
1757,2024-05-04,19.87
1478,2024-01-14,34.79
3980,2024-02-01,78.28
1455,2024-03-18,13.71
532,2024-06-22,41.33
204,2024-06-24,3.76
1735,2024-05-23,22.06
1380,2024-04-30,59.09
3590,2024-06-16,56.59
2204,2024-02-18,94.4
1305,2024-02-17,47.54
1351,2024-08-03,97.99
4003,2024-01-26,31.1
2184,2024-03-11,5.19
3646,2024-01-14,93.9
4464,2024-06-06,17.17
2861,2024-07-09,27.85
507,2024-05-06,61.78
4190,2024-08-20,31.05
1818,2024-08-29,42.42
3970,2024-02-21,23.23
1152,2024-08-15,47.77
2970,2024-04-14,23.77
2339,2024-05-29,20.18
4282,2024-05-12,85.66
1110,2024-07-14,59.13
4331,2024-03-29,14.99
3130,2024-06-01,88.04
4173,2024-02-05,46.38
2596,2024-01-14,63.02
4498,2024-07-15,79.51
1913,2024-01-10,18.49
2200,2024-06-29,85.4
2814,2024-08-24,23.71
4216,2024-04-15,43.79
4904,2024-02-04,6.5
4957,2024-05-17,63.13
3417,2024-06-01,62.74
3924,2024-02-18,28.87
2490,2024-01-06,98.56
3437,2024-01-22,65.57
1879,2024-08-27,91.74
2703,2024-06-29,43.46
4808,2024-04-24,85.45
1265,2024-04-22,10.46
2130,2024-04-16,23.14
3298,2024-02-17,98.94
4569,2024-06-29,44.3
2045,2024-05-12,62.28
633,2024-04-14,58.75
2192,2024-02-25,45.99
2786,2024-07-20,54.43
3744,2024-05-15,97.88
1883,2024-04-12,95.54
2850,2024-03-16,9.66
4663,2024-08-16,89.96
2423,2024-01-04,94.9
2446,2024-05-31,91.81
509,2024-03-14,60.32
2054,2024-08-07,68.9
1437,2024-07-08,3.98
4628,2024-03-05,91.31
4198,2024-04-17,16.45
1921,2024-02-28,55.18
1673,2024-01-02,66.77
216,2024-03-12,12.84
4176,2024-03-11,84.68
4059,2024-01-23,95.8
493,2024-05-18,96.78
1999,2024-01-13,90.03
1986,2024-08-30,3.89
1952,2024-05-19,71.59
436,2024-01-17,54.09
2364,2024-07-02,78.61
2019,2024-04-16,33.14
3086,2024-01-09,54.21
2054,2024-09-01,94.73
1050,2024-03-07,32.37
760,2024-04-24,89.13
3004,2024-08-01,47.71
1561,2024-07-06,59.98
2209,2024-03-25,93.14
4628,2024-07-23,22.51
3977,2024-04-29,49.21
3383,2024-01-23,86.1
4761,2024-08-25,11.55
2035,2024-06-22,96.54
2690,2024-04-05,36.07
2877,2024-08-18,70.09
4254,2024-04-20,61.5
3076,2024-07-09,81.09
325,2024-05-20,61.54
2759,2024-03-13,55.31
4553,2024-08-06,54.06
2756,2024-02-07,2.26
776,2024-08-25,57.3
2811,2024-08-02,28.53
454,2024-05-16,19.75
364,2024-04-17,48.45
1227,2024-08-28,84.88
3684,2024-08-12,91.48
1091,2024-08-30,91.6
2617,2024-02-26,85.29
4747,2024-02-13,7.14
1694,2024-01-25,57.09
3555,2024-08-24,50.17
698,2024-04-11,97.83
1247,2024-01-22,28.09
3848,2024-04-19,53.94
1554,2024-07-23,84.42
1461,2024-07-07,41.4
1194,2024-04-07,61.08
4957,2024-04-20,24.87
3480,2024-05-27,58.81
1726,2024-03-08,39.13
1783,2024-08-30,74.2
3741,2024-08-03,49.58
431,2024-01-02,17.06
2981,2024-01-31,43.19
1350,2024-06-03,48.6
4742,2024-07-18,96.65
3521,2024-07-26,46.67
3731,2024-03-05,5.83
927,2024-03-29,23.09
1385,2024-07-22,14.0
193,2024-01-29,67.15
1600,2024-08-07,12.66
3736,2024-08-30,34.64
2099,2024-02-27,38.54
669,2024-08-10,44.26
3304,2024-08-30,31.11
700,2024-01-16,72.41
4836,2024-07-04,3.4
2763,2024-08-25,70.39
4702,2024-01-27,37.08
4064,2024-05-19,49.45
584,2024-06-19,35.22
303,2024-03-17,55.85
589,2024-05-06,76.74
3992,2024-02-17,44.01
4964,2024-08-13,51.64
4301,2024-01-24,53.15
4308,2024-07-27,58.83
1769,2024-06-18,88.56
1001,2024-06-25,61.57
1168,2024-06-18,52.01
1789,2024-07-07,56.63
1832,2024-06-30,96.05
989,2024-07-03,33.79
157,2024-07-12,1.1
3633,2024-05-22,14.97
3154,2024-03-11,36.78
4090,2024-07-22,19.28
412,2024-08-20,89.44
3674,2024-07-09,96.48
2697,2024-08-05,3.9
3998,2024-02-03,52.19
4377,2024-02-02,94.9
1243,2024-01-18,99.24
1752,2024-06-04,89.84
2800,2024-08-30,93.65
593,2024-05-26,87.34
4681,2024-01-08,33.08
2382,2024-03-07,22.37
4274,2024-05-10,59.85
3956,2024-07-11,36.64
2130,2024-05-23,22.09
3901,2024-07-23,10.56
2562,2024-04-15,56.83
2151,2024-08-24,77.65
4254,2024-07-08,99.79
614,2024-07-21,65.91
723,2024-02-11,85.07
3923,2024-08-30,97.78
98,2024-08-29,10.73
713,2024-01-25,45.41
2305,2024-05-12,17.9
3826,2024-08-21,33.36
1152,2024-02-18,1.62
1353,2024-05-01,94.9
3465,2024-03-14,77.62
2000,2024-02-25,25.39
4955,2024-04-29,72.52
3573,2024-09-02,36.11
4166,2024-08-31,91.39
4694,2024-07-29,70.48
2074,2024-08-30,20.67
3009,2024-02-20,35.87
3453,2024-01-26,79.45
3373,2024-05-08,22.37
2913,2024-05-13,43.53
2162,2024-02-08,80.77
4159,2024-08-04,1.24
4655,2024-01-11,47.11
805,2024-08-05,87.9
1290,2024-01-06,4.04
1981,2024-08-26,50.87
4875,2024-08-22,79.87
1552,2024-02-24,83.37
4974,2024-08-04,50.21
4319,2024-05-25,5.53
2596,2024-03-20,73.33
2290,2024-04-27,61.24
3827,2024-02-21,96.82
3042,2024-05-10,99.7
1058,2024-05-17,3.23
2561,2024-07-13,91.01
2217,2024-03-10,25.87
4541,2024-03-08,48.89
314,2024-06-09,34.64
816,2024-04-19,37.46
935,2024-06-09,24.78
1439,2024-05-25,37.67
1037,2024-06-23,16.81
3717,2024-02-28,67.95
1362,2024-01-04,48.32
1514,2024-02-08,96.11
1410,2024-07-15,22.74
34,2024-07-18,78.83
1585,2024-05-27,27.51
925,2024-06-05,32.89
3823,2024-01-25,33.24
1614,2024-08-07,59.93
4222,2024-03-08,14.44
2136,2024-05-27,89.14
606,2024-04-06,87.03
1240,2024-08-30,42.82
4400,2024-04-25,60.78
3159,2024-06-25,51.35
4151,2024-05-20,16.41
2080,2024-03-19,53.64
3809,2024-08-02,83.64
3263,2024-06-18,1.81
1702,2024-07-22,99.86
1082,2024-03-21,44.63
2594,2024-02-08,63.05
2044,2024-05-10,37.48
1496,2024-07-05,97.84
1821,2024-04-27,12.13
216,2024-06-29,7.57
3403,2024-03-12,42.25
4452,2024-06-03,98.95
360,2024-07-08,29.4
573,2024-04-18,93.18
2063,2024-01-17,16.07
826,2024-03-13,1.63
1502,2024-04-08,64.46
1352,2024-03-06,86.34
2726,2024-03-17,81.76
3423,2024-06-20,26.77
3389,2024-09-02,53.99
3410,2024-01-19,38.13
3804,2024-07-12,71.99
1553,2024-01-05,96.94
2705,2024-06-19,37.08
3532,2024-04-02,31.91
2897,2024-03-23,61.28
3397,2024-05-11,24.63
1688,2024-07-27,51.21
3958,2024-08-08,70.33
3078,2024-05-11,1.14
4175,2024-03-26,49.34
3345,2024-05-15,75.42
628,2024-02-19,5.71
549,2024-06-01,90.56
3480,2024-04-06,79.19
1255,2024-01-04,89.55
4298,2024-03-07,84.05
4756,2024-05-18,89.07
2102,2024-08-10,1.48
1875,2024-06-02,30.48
102,2024-04-28,62.71
716,2024-07-24,71.35
1485,2024-05-12,50.43
642,2024-03-28,4.74
2408,2024-03-13,66.64
2033,2024-08-05,37.84
1389,2024-07-07,80.96
384,2024-09-03,72.23
3177,2024-01-26,70.15
2101,2024-07-19,11.82
1489,2024-08-25,92.44
4933,2024-06-25,85.8
1744,2024-06-22,29.57
3505,2024-08-17,81.92
3487,2024-01-21,42.49
4753,2024-07-05,15.86
2677,2024-07-27,74.22
3931,2024-08-21,27.59
3909,2024-07-05,94.06
2169,2024-01-17,27.05
1710,2024-01-01,51.83
851,2024-04-18,91.08
2534,2024-08-04,67.42
1117,2024-01-15,91.6
1462,2024-02-27,16.2
2703,2024-07-03,25.01
3642,2024-02-08,85.79
1902,2024-02-15,35.74
4724,2024-08-18,18.74
1710,2024-04-01,9.27
4169,2024-05-02,95.48
397,2024-08-08,32.76
1811,2024-08-09,70.54
3877,2024-07-14,61.4
2181,2024-02-20,57.0
1427,2024-03-31,95.77
91,2024-08-23,59.26
2803,2024-01-08,94.8
73,2024-07-16,42.63
1902,2024-06-04,19.5
2827,2024-06-05,24.12
3254,2024-04-17,57.74
3087,2024-09-01,40.54
3421,2024-04-14,17.45
4658,2024-04-15,77.84
4680,2024-05-25,18.65
387,2024-06-17,93.9
3307,2024-08-12,30.65
4277,2024-04-11,6.0
4798,2024-03-27,84.9
3516,2024-08-20,51.25
4901,2024-05-01,20.42
1790,2024-09-01,97.19
3553,2024-02-19,54.74
4958,2024-03-01,59.1
4603,2024-02-26,12.57
3801,2024-01-07,36.79
2024,2024-05-10,3.12
4542,2024-06-17,30.96
2583,2024-01-22,55.98
3400,2024-04-03,14.58
509,2024-05-24,49.77
3150,2024-07-05,68.82
2592,2024-05-16,48.79
1924,2024-03-03,46.3
3900,2024-06-01,19.36
1874,2024-07-09,80.19
2222,2024-07-09,82.47
1491,2024-06-03,84.11
2204,2024-03-13,16.96
706,2024-04-21,19.95
4107,2024-09-02,90.18
4456,2024-02-24,39.72
2499,2024-05-11,62.99
4157,2024-07-16,19.94
4666,2024-07-25,46.31
1295,2024-04-13,92.88
595,2024-04-17,52.15
227,2024-04-03,16.56
3248,2024-07-06,51.73
2996,2024-06-22,89.26
3085,2024-03-29,13.49
382,2024-02-27,6.32
4249,2024-08-31,33.16
3145,2024-06-24,82.93
1396,2024-01-02,67.46
1320,2024-02-07,85.63
3808,2024-02-19,54.72
489,2024-01-24,11.25
3325,2024-05-13,69.55
2586,2024-05-15,14.38
1772,2024-03-03,60.33
3530,2024-06-13,17.72
2609,2024-01-05,71.86
4041,2024-01-26,85.17
1175,2024-01-18,35.69
493,2024-04-26,19.73
39,2024-02-18,84.73
39,2024-03-15,86.12
1457,2024-02-07,31.14
4282,2024-04-08,97.51
2894,2024-05-17,12.02
4836,2024-03-20,3.66
4541,2024-03-05,27.58
281,2024-01-31,73.19
2103,2024-09-01,56.92
3759,2024-05-01,7.13
2379,2024-04-13,87.98
1515,2024-02-16,41.62
3071,2024-05-19,3.59
2007,2024-09-03,34.41
2839,2024-06-25,75.07
4302,2024-05-19,51.63
2937,2024-08-30,82.3
4532,2024-03-16,59.25
4497,2024-04-16,61.75
2150,2024-05-08,46.23
31,2024-05-23,44.29
2914,2024-08-06,52.99
2921,2024-05-02,92.26
4415,2024-03-13,48.65
3519,2024-06-03,88.94
1167,2024-03-21,27.45
230,2024-08-01,67.95
670,2024-06-16,70.03
4945,2024-07-22,54.43
3955,2024-04-08,18.8
511,2024-08-11,57.59
1970,2024-06-17,21.37
1632,2024-05-09,57.15
2020,2024-06-04,86.68
3165,2024-02-29,42.29
4921,2024-02-20,59.83
3505,2024-04-13,81.34
3298,2024-03-24,77.22
938,2024-04-23,81.84
1950,2024-04-20,68.41
420,2024-07-17,75.01
930,2024-06-24,35.34
1244,2024-03-02,42.89
4524,2024-08-29,4.59
1322,2024-04-30,18.42
4084,2024-06-27,12.01
2551,2024-05-02,66.8
1343,2024-05-15,49.64
2357,2024-07-23,50.1
3891,2024-05-25,14.82
1207,2024-08-11,43.99
757,2024-06-22,47.48
2802,2024-02-08,62.63
1205,2024-05-07,62.62
1897,2024-01-01,76.82
2440,2024-04-01,30.23
2448,2024-03-10,10.82
74,2024-05-17,21.19
4257,2024-02-10,2.45
1287,2024-08-27,34.77
3423,2024-09-03,43.42
1989,2024-08-29,94.0
237,2024-03-15,47.76
3261,2024-05-13,7.88
3687,2024-04-04,91.28
3449,2024-02-26,27.34
168,2024-05-07,80.45
3166,2024-06-10,71.0
229,2024-06-17,14.65
4689,2024-05-10,49.39
505,2024-03-21,67.11
4434,2024-02-23,20.08
3620,2024-03-26,22.83
1990,2024-01-25,86.07
2510,2024-01-07,10.4
3923,2024-02-07,57.14
4166,2024-03-19,72.68
1712,2024-08-04,33.27
3716,2024-01-26,41.17
916,2024-08-10,38.01
2250,2024-08-31,2.0
2165,2024-05-02,40.48
569,2024-08-19,95.1
330,2024-05-31,12.08
773,2024-04-19,80.2
3524,2024-01-29,70.43
2274,2024-06-25,64.78
798,2024-07-13,63.76
2400,2024-08-04,45.11
3750,2024-06-28,92.03
524,2024-07-17,23.56
2315,2024-04-11,59.06
4166,2024-02-28,49.14
1185,2024-07-11,62.55
2617,2024-06-03,3.87
3917,2024-08-18,22.98
1828,2024-08-15,64.07
4699,2024-01-22,57.71
3939,2024-01-05,43.32
693,2024-08-09,96.95
4101,2024-05-27,85.51
3341,2024-05-26,74.63
3856,2024-02-25,82.3
3836,2024-07-04,25.81
602,2024-05-20,56.82
90,2024-03-09,17.05
3459,2024-08-25,3.25
666,2024-04-13,23.8
794,2024-07-24,89.84
2976,2024-01-16,80.85
149,2024-06-02,28.63
4141,2024-04-06,28.81
3715,2024-05-22,23.18
2790,2024-07-13,74.16
4235,2024-04-10,2.53
3570,2024-08-03,32.49
4455,2024-04-06,88.26
3853,2024-08-01,98.35
4097,2024-04-19,85.19
1157,2024-08-14,28.7
2151,2024-07-25,73.11
478,2024-06-15,33.93
2287,2024-03-26,34.41
3039,2024-05-31,68.48
4465,2024-07-31,52.21
2196,2024-01-17,66.26
3806,2024-08-22,30.84
3623,2024-08-13,23.73
568,2024-01-11,50.97
501,2024-06-27,21.38
2014,2024-06-22,91.33
743,2024-07-10,88.21
4585,2024-01-21,31.55
1132,2024-08-02,25.97
3682,2024-03-11,88.13
128,2024-04-01,90.43
4805,2024-01-15,8.81
2954,2024-02-09,84.09
1,2024-02-28,24.89
4656,2024-07-29,37.79
131,2024-06-20,45.49
2345,2024-07-03,56.57
3337,2024-02-08,19.41
1992,2024-02-18,71.69
42,2024-03-25,49.75
4664,2024-04-10,48.65
92,2024-07-29,59.16
4485,2024-04-23,31.15
3679,2024-04-04,16.68
1852,2024-04-24,51.79
4181,2024-02-06,70.95
205,2024-06-21,89.6
104,2024-02-24,76.96
3576,2024-05-21,12.23
2377,2024-04-23,28.13
2555,2024-05-29,48.39
4294,2024-05-11,82.11
872,2024-03-12,39.11
4317,2024-02-02,98.19
1986,2024-01-23,98.72
351,2024-07-18,25.86
4217,2024-05-21,55.93
2772,2024-08-27,81.66
376,2024-06-08,5.83
4389,2024-04-13,24.46
610,2024-05-18,77.83
937,2024-07-28,11.38
2677,2024-07-18,23.57
3081,2024-01-27,91.86
954,2024-01-26,72.47
49,2024-07-13,32.52
4582,2024-06-06,22.61
3019,2024-03-08,77.92
1349,2024-08-01,39.35
4828,2024-06-04,39.25
2132,2024-04-06,85.19
3728,2024-04-07,70.85
4019,2024-03-01,74.51
4872,2024-04-23,90.93
376,2024-02-29,25.8
4342,2024-05-19,74.21
2640,2024-06-10,45.33
346,2024-04-02,36.22
3898,2024-07-07,5.1
4995,2024-07-06,25.59
3990,2024-01-14,5.23
4428,2024-02-15,62.32
4182,2024-04-22,6.68
1107,2024-06-06,22.6
2814,2024-08-14,72.55
887,2024-07-31,87.09
3681,2024-07-17,72.12
3757,2024-07-22,13.63
686,2024-02-26,49.65
4835,2024-07-02,8.23
1346,2024-02-12,21.83
164,2024-08-14,8.64
3816,2024-01-04,62.8
1519,2024-05-02,89.07
172,2024-03-25,36.61
1667,2024-01-18,97.09
3391,2024-05-10,65.09
4559,2024-08-08,69.63
1191,2024-03-27,7.22
2015,2024-05-31,50.58
2795,2024-03-11,61.25
4079,2024-03-04,2.31
923,2024-08-16,47.39
2625,2024-02-22,30.96
4288,2024-03-28,52.53
396,2024-03-23,34.01
458,2024-01-09,68.13
928,2024-08-06,39.39
3630,2024-07-26,76.72
4818,2024-04-19,51.42
4178,2024-07-26,25.69
3672,2024-05-10,39.93
820,2024-08-23,58.3
3454,2024-01-11,29.82
2471,2024-02-26,20.29
2539,2024-01-09,7.46
1852,2024-05-05,1.7
4327,2024-02-08,88.14
3243,2024-05-17,51.81
1117,2024-07-27,38.5
2878,2024-03-17,27.14
2062,2024-05-17,38.19
1089,2024-02-12,59.15
3700,2024-01-17,41.19
734,2024-01-05,20.61
606,2024-04-08,50.65
1346,2024-06-21,93.88
3817,2024-06-24,41.96
2728,2024-08-22,77.14
605,2024-06-24,16.88
950,2024-08-28,58.48
4971,2024-01-21,20.26
3301,2024-06-16,98.92
184,2024-06-20,74.99
4703,2024-01-05,50.26
2861,2024-04-10,18.95
1506,2024-06-23,82.76
3920,2024-01-10,48.66
3514,2024-06-30,57.29
2544,2024-04-18,50.91
1907,2024-06-09,9.61
4601,2024-08-21,74.93
4455,2024-07-20,50.04
4919,2024-08-24,39.48
526,2024-01-29,64.14
2525,2024-01-21,54.38
2239,2024-02-15,30.12
804,2024-03-24,22.02
1463,2024-08-07,78.76
4781,2024-03-08,26.65
672,2024-08-03,94.12
19,2024-07-05,56.3
723,2024-04-11,30.6
4402,2024-05-12,13.2
1936,2024-01-23,5.08
3606,2024-04-26,14.03
3425,2024-01-15,51.97
729,2024-05-20,26.75
765,2024-01-12,80.31
3072,2024-03-10,78.53
3122,2024-06-23,62.31
1983,2024-05-04,8.18
4429,2024-04-14,31.95
1159,2024-07-16,54.72
4622,2024-07-07,51.94
278,2024-02-18,14.31
2012,2024-09-03,65.72
684,2024-06-15,61.22
2864,2024-03-18,89.2
1716,2024-01-13,90.43
2076,2024-02-06,28.39
76,2024-06-01,96.04
1386,2024-06-14,18.48
4417,2024-08-24,96.1
2316,2024-08-01,60.29
3460,2024-07-30,49.51
2614,2024-09-01,14.69
3089,2024-06-21,49.21
3484,2024-06-09,18.01
1398,2024-01-25,27.02
3762,2024-04-08,37.17
328,2024-08-20,66.4
507,2024-02-01,75.04
3051,2024-07-24,7.98
2666,2024-05-26,48.02
3755,2024-05-24,83.67
490,2024-08-15,73.09
4415,2024-05-19,81.0
1437,2024-07-23,49.04
3234,2024-03-07,64.79
3444,2024-08-05,42.14
4977,2024-08-26,48.14
3866,2024-08-09,96.71
2334,2024-07-19,3.15
2709,2024-08-16,96.49
4383,2024-04-09,45.5
4617,2024-05-20,15.12
4675,2024-04-23,88.09
3109,2024-01-06,61.57
3115,2024-02-17,97.38
1586,2024-06-05,47.49
943,2024-02-16,81.78
1974,2024-02-24,22.23
2808,2024-07-09,4.14
3067,2024-07-19,20.09
656,2024-03-01,84.63
4024,2024-07-08,68.86
662,2024-06-17,88.64
1905,2024-05-05,84.44
419,2024-04-21,7.05
2721,2024-01-02,56.46
552,2024-04-12,34.37
622,2024-04-28,13.2
1716,2024-03-11,33.4
1810,2024-04-01,12.46
989,2024-01-22,15.34
3125,2024-05-07,10.45
1554,2024-05-30,24.66
3663,2024-03-24,98.68
2301,2024-04-29,8.68
216,2024-08-18,59.26
1344,2024-05-17,65.24
3424,2024-04-18,56.66
3271,2024-08-05,58.03
350,2024-01-18,25.09
4422,2024-04-26,88.45
3948,2024-01-17,1.55
1538,2024-06-17,22.06
414,2024-03-20,96.35
37,2024-08-29,78.39
3122,2024-04-25,97.26
3623,2024-01-07,14.29
1719,2024-04-10,12.79
3065,2024-04-28,62.36
144,2024-05-20,70.34
3473,2024-02-09,33.41
1259,2024-01-27,78.37
853,2024-02-08,12.32
3407,2024-06-03,27.92
4061,2024-01-04,91.91
890,2024-06-17,44.11
351,2024-07-21,90.29
2285,2024-06-01,22.88
3107,2024-07-28,2.21
1007,2024-02-24,32.2
3779,2024-02-20,66.4
293,2024-05-12,90.11
1036,2024-04-27,32.49
747,2024-02-19,44.86
703,2024-04-03,29.82
2049,2024-05-13,1.36
3105,2024-08-04,69.89
3840,2024-04-17,62.56
3736,2024-06-09,78.85
2192,2024-01-13,60.27
4080,2024-06-12,64.97
780,2024-04-03,56.41
