user_id,activity_date,activity_type
2337,2024-08-06,subscription
2495,2024-03-31,subscription
285,2024-04-13,subscription
2156,2024-06-11,subscription
855,2024-04-13,login
1878,2024-01-07,review
2729,2024-01-21,subscription
582,2024-04-07,subscription
2478,2024-03-18,subscription
1014,2024-04-05,review
1413,2024-01-11,subscription
512,2024-01-03,login
159,2024-07-22,subscription
2110,2024-04-19,subscription
1536,2024-02-25,subscription
2054,2024-09-02,review
2666,2024-01-09,login
739,2024-01-04,review
1507,2024-04-18,review
1347,2024-05-31,login
528,2024-07-03,subscription
2241,2024-06-29,subscription
957,2024-08-27,subscription
1100,2024-04-15,login
1940,2024-01-05,login
2703,2024-05-15,login
2032,2024-03-20,subscription
1231,2024-06-29,subscription
576,2024-07-30,subscription
1974,2024-08-19,review
2083,2024-07-18,review
1416,2024-08-14,subscription
48,2024-05-04,login
1440,2024-01-03,login
1664,2024-06-07,review
1256,2024-01-09,review
2376,2024-08-11,login
1861,2024-04-16,login
942,2024-02-08,login
1888,2024-07-01,login
1847,2024-07-29,review
964,2024-04-11,review
934,2024-03-19,review
2395,2024-03-31,review
2830,2024-07-25,subscription
1421,2024-07-27,subscription
2427,2024-06-24,login
1202,2024-01-02,login
1075,2024-07-31,login
2016,2024-06-02,review
2153,2024-05-23,login
2014,2024-01-06,review
2718,2024-08-25,login
2846,2024-08-22,login
2729,2024-05-12,review
2731,2024-03-11,login
839,2024-07-01,subscription
1108,2024-05-05,review
2912,2024-02-02,login
363,2024-06-12,subscription
674,2024-06-17,review
2299,2024-04-22,review
1702,2024-08-03,review
106,2024-06-26,login
422,2024-02-26,login
164,2024-02-25,subscription
2127,2024-08-09,subscription
539,2024-07-05,review
1404,2024-02-24,subscription
2476,2024-03-12,subscription
1411,2024-06-04,login
242,2024-03-01,login
1920,2024-08-04,review
1423,2024-02-20,login
1960,2024-06-21,subscription
2221,2024-07-17,subscription
311,2024-01-12,review
387,2024-04-10,subscription
2228,2024-04-25,review
463,2024-04-15,subscription
2340,2024-06-19,login
1786,2024-03-06,review
1528,2024-05-31,login
1077,2024-03-16,review
261,2024-08-03,subscription
945,2024-05-08,review
1814,2024-08-19,review
2583,2024-02-29,review
1931,2024-08-07,subscription
2385,2024-04-11,subscription
6,2024-02-05,subscription
1100,2024-05-27,login
1072,2024-04-30,review
1132,2024-05-17,review
949,2024-03-04,review
472,2024-06-26,subscription
1896,2024-03-06,subscription
2987,2024-03-11,subscription
118,2024-02-09,review
90,2024-06-06,subscription
1056,2024-01-28,login
1915,2024-07-12,login
13,2024-03-23,review
2221,2024-04-18,subscription
2782,2024-02-15,review
2053,2024-01-29,subscription
942,2024-08-25,subscription
102,2024-04-09,login
975,2024-07-21,login
277,2024-08-22,subscription
2569,2024-06-10,login
2888,2024-02-14,subscription
606,2024-07-15,login
2781,2024-03-14,review
2333,2024-08-01,login
2987,2024-03-13,login
1126,2024-07-01,subscription
2616,2024-06-05,login
2380,2024-02-14,review
1407,2024-07-26,login
541,2024-07-14,subscription
397,2024-01-24,review
1298,2024-05-25,review
1832,2024-05-05,review
2054,2024-06-09,login
974,2024-07-18,review
2628,2024-02-09,login
1249,2024-08-20,review
286,2024-03-24,subscription
1922,2024-01-30,subscription
2448,2024-06-02,review
2985,2024-01-11,review
1730,2024-06-21,login
73,2024-03-31,subscription
2810,2024-04-18,review
2290,2024-05-15,review
1382,2024-01-06,subscription
471,2024-05-17,login
569,2024-07-28,login
1171,2024-06-19,review
1634,2024-01-26,subscription
2430,2024-08-09,subscription
2902,2024-02-27,subscription
997,2024-05-07,review
2047,2024-03-22,review
2096,2024-03-26,login
2152,2024-07-23,login
1853,2024-04-24,review
2931,2024-07-22,review
392,2024-08-22,subscription
1133,2024-08-12,login
424,2024-06-09,login
1869,2024-02-25,subscription
202,2024-08-04,subscription
464,2024-03-12,subscription
837,2024-08-03,review
1472,2024-04-19,subscription
1486,2024-03-20,subscription
1479,2024-05-03,subscription
1870,2024-07-27,subscription
1874,2024-07-03,login
2107,2024-01-20,subscription
681,2024-08-26,login
2089,2024-07-30,login
1920,2024-01-03,subscription
2500,2024-01-29,subscription
636,2024-06-25,subscription
2508,2024-06-04,subscription
926,2024-08-18,login
2827,2024-01-04,subscription
1757,2024-01-02,review
1429,2024-02-29,review
410,2024-03-02,review
2373,2024-03-23,login
457,2024-06-30,login
2604,2024-08-22,login
660,2024-08-01,review
2227,2024-01-04,subscription
1195,2024-05-18,subscription
1534,2024-05-24,subscription
1241,2024-06-16,review
2664,2024-06-30,login
1337,2024-03-25,review
2906,2024-05-04,review
1496,2024-03-21,login
449,2024-02-05,login
799,2024-07-23,subscription
94,2024-05-28,login
1856,2024-04-10,login
2992,2024-08-13,review
428,2024-09-01,review
566,2024-08-26,review
2877,2024-08-15,review
1637,2024-01-25,login
878,2024-06-07,subscription
1577,2024-06-01,subscription
217,2024-08-28,review
480,2024-08-25,review
430,2024-06-29,review
1054,2024-07-28,review
3000,2024-05-09,subscription
369,2024-04-16,review
2289,2024-04-14,login
1446,2024-08-01,review
2255,2024-07-25,login
1952,2024-06-04,subscription
533,2024-08-13,review
135,2024-08-04,subscription
2962,2024-08-20,subscription
965,2024-01-24,subscription
1508,2024-03-11,subscription
1931,2024-04-08,subscription
2431,2024-06-01,review
940,2024-04-26,login
1240,2024-01-06,subscription
460,2024-07-20,review
60,2024-05-16,subscription
1331,2024-08-20,login
702,2024-07-13,review
1318,2024-06-26,subscription
1127,2024-03-02,review
1564,2024-06-29,login
1768,2024-07-31,review
254,2024-03-20,review
1072,2024-05-14,subscription
2276,2024-08-29,login
2021,2024-07-09,review
197,2024-01-14,review
2443,2024-02-10,login
20,2024-05-01,subscription
284,2024-04-05,subscription
2902,2024-01-04,subscription
75,2024-01-06,login
1135,2024-07-02,review
214,2024-02-26,review
1685,2024-01-16,login
2022,2024-01-24,review
582,2024-08-06,review
2807,2024-04-03,login
475,2024-06-15,subscription
1591,2024-09-02,review
2086,2024-08-13,review
2676,2024-05-11,login
227,2024-04-06,subscription
222,2024-06-09,subscription
712,2024-04-10,subscription
1281,2024-08-12,review
1059,2024-01-15,login
440,2024-07-13,review
817,2024-07-31,review
414,2024-03-04,subscription
1202,2024-05-27,login
309,2024-06-27,subscription
262,2024-02-09,login
865,2024-03-12,subscription
2901,2024-04-23,login
2546,2024-08-02,login
1367,2024-07-25,subscription
990,2024-06-12,review
2145,2024-08-03,subscription
1038,2024-05-12,review
1298,2024-05-07,subscription
2105,2024-01-29,login
1519,2024-01-19,subscription
1701,2024-04-23,subscription
1130,2024-07-18,subscription
1143,2024-07-16,review
909,2024-06-03,review
1910,2024-04-19,login
2736,2024-07-12,login
2424,2024-04-03,login
1910,2024-07-12,review
519,2024-03-05,login
1069,2024-08-18,login
906,2024-03-23,login
350,2024-07-06,subscription
1283,2024-08-28,subscription
870,2024-01-15,login
335,2024-05-15,login
1039,2024-05-17,review
2511,2024-08-07,login
2989,2024-06-11,subscription
608,2024-07-10,review
2529,2024-01-06,review
132,2024-06-21,login
2581,2024-01-15,subscription
971,2024-09-01,login
253,2024-06-13,login
627,2024-04-18,review
820,2024-06-30,login
2056,2024-08-30,login
2596,2024-07-30,subscription
1613,2024-02-21,subscription
508,2024-04-08,review
2483,2024-06-09,review
274,2024-08-04,login
2218,2024-04-19,review
2185,2024-03-25,review
504,2024-05-03,login
1996,2024-03-28,subscription
646,2024-06-16,login
2537,2024-03-24,review
2378,2024-06-05,login
2464,2024-06-03,review
47,2024-08-21,subscription
1439,2024-07-15,subscription
1973,2024-08-21,subscription
1442,2024-05-06,login
2867,2024-06-01,login
2348,2024-05-31,subscription
306,2024-07-18,subscription
2253,2024-07-26,login
2882,2024-04-15,review
2601,2024-03-09,login
1399,2024-05-14,review
746,2024-06-01,login
2647,2024-06-11,review
2334,2024-03-08,review
2614,2024-01-19,subscription
715,2024-06-18,subscription
86,2024-08-12,login
276,2024-05-28,subscription
2749,2024-02-17,review
2915,2024-06-01,login
1336,2024-04-03,review
1302,2024-02-14,review
415,2024-02-19,subscription
2775,2024-05-01,login
2865,2024-05-23,subscription
2221,2024-07-21,login
878,2024-05-17,review
945,2024-06-30,subscription
415,2024-06-09,subscription
610,2024-01-05,subscription
1803,2024-04-07,subscription
2361,2024-07-03,review
2674,2024-08-20,subscription
2753,2024-07-24,login
2700,2024-07-10,subscription
100,2024-01-12,review
1576,2024-02-21,review
741,2024-08-15,subscription
2377,2024-07-30,review
1017,2024-04-15,review
393,2024-07-30,subscription
1526,2024-06-20,review
2151,2024-04-11,review
1379,2024-06-16,subscription
1130,2024-03-05,review
985,2024-03-12,review
621,2024-07-17,review
89,2024-08-11,subscription
2148,2024-06-11,review
1318,2024-05-24,review
1871,2024-03-30,login
1239,2024-04-06,login
1141,2024-02-07,login
1877,2024-01-12,review
492,2024-02-01,subscription
922,2024-07-30,subscription
2135,2024-04-03,subscription
2964,2024-06-17,review
2228,2024-04-16,subscription
2003,2024-08-15,subscription
2571,2024-04-11,login
1586,2024-05-29,login
484,2024-05-28,review
777,2024-08-21,subscription
323,2024-05-21,login
1435,2024-06-04,subscription
2686,2024-08-09,subscription
1292,2024-04-22,login
1120,2024-02-19,subscription
2564,2024-01-03,review
1254,2024-02-03,login
1999,2024-07-23,subscription
783,2024-08-05,login
629,2024-08-30,subscription
718,2024-04-24,subscription
1574,2024-02-25,review
232,2024-04-25,subscription
1103,2024-04-13,subscription
1794,2024-01-01,login
1057,2024-01-17,login
1995,2024-03-17,review
190,2024-07-24,review
1236,2024-01-09,login
2855,2024-01-27,login
1505,2024-05-08,subscription
2786,2024-05-17,login
2755,2024-05-23,login
417,2024-06-12,review
1035,2024-08-19,review
1372,2024-01-05,subscription
2979,2024-06-04,review
2402,2024-04-25,review
2100,2024-08-11,review
1560,2024-06-04,login
2168,2024-06-04,subscription
1544,2024-03-31,subscription
918,2024-03-29,login
2209,2024-09-03,login
2132,2024-08-03,review
69,2024-02-02,subscription
2333,2024-01-24,subscription
2737,2024-03-27,login
808,2024-07-12,review
687,2024-05-30,subscription
218,2024-01-18,review
2565,2024-04-15,review
460,2024-08-09,login
2925,2024-08-28,review
262,2024-03-01,subscription
2837,2024-04-13,review
1967,2024-02-13,login
1109,2024-02-21,subscription
2079,2024-04-03,login
769,2024-05-11,review
2949,2024-05-22,subscription
2613,2024-07-02,review
412,2024-01-06,review
1719,2024-05-17,subscription
2724,2024-01-12,review
559,2024-03-03,login
91,2024-08-23,login
226,2024-02-14,login
2418,2024-02-19,login
2845,2024-09-02,review
2913,2024-04-08,subscription
1740,2024-03-03,subscription
2011,2024-01-28,login
2949,2024-04-30,review
1270,2024-03-26,review
321,2024-07-05,login
295,2024-07-01,subscription
1535,2024-04-13,subscription
659,2024-08-20,subscription
1744,2024-07-08,subscription
871,2024-08-25,subscription
1005,2024-01-23,review
1628,2024-05-04,login
2192,2024-04-06,review
807,2024-05-01,subscription
2703,2024-03-17,review
715,2024-08-20,subscription
2479,2024-07-07,subscription
196,2024-03-29,review
1080,2024-02-14,login
1000,2024-02-25,subscription
2690,2024-07-01,subscription
2542,2024-03-31,review
11,2024-04-20,review
2617,2024-03-07,review
1027,2024-08-02,review
2804,2024-05-24,subscription
1959,2024-09-01,login
1492,2024-02-19,subscription
1120,2024-08-03,review
1947,2024-04-28,review
460,2024-07-28,login
1904,2024-03-02,subscription
863,2024-07-24,subscription
1525,2024-09-03,login
123,2024-02-12,login
22,2024-01-22,login
1968,2024-06-28,subscription
945,2024-05-10,login
1367,2024-04-18,review
2678,2024-06-26,review
1517,2024-01-06,review
1779,2024-03-29,review
941,2024-04-28,login
827,2024-07-28,subscription
2943,2024-03-04,subscription
2035,2024-06-25,review
220,2024-05-06,login
521,2024-01-25,subscription
2115,2024-09-02,review
437,2024-03-29,login
2741,2024-03-14,login
2596,2024-06-06,subscription
247,2024-02-21,review
2997,2024-04-23,review
1969,2024-07-06,subscription
576,2024-03-25,review
2662,2024-02-07,review
848,2024-05-04,login
1020,2024-02-29,review
735,2024-07-14,login
2229,2024-06-10,subscription
226,2024-07-22,review
2132,2024-06-24,subscription
1965,2024-03-14,subscription
1785,2024-08-19,subscription
699,2024-01-26,review
2310,2024-06-03,review
2618,2024-03-03,review
2476,2024-07-19,review
1765,2024-06-12,review
1971,2024-05-16,subscription
1042,2024-04-22,subscription
633,2024-06-27,review
2157,2024-01-07,login
2584,2024-01-16,login
2075,2024-03-21,login
68,2024-02-28,subscription
1762,2024-02-15,review
234,2024-07-21,login
2343,2024-03-10,login
1371,2024-05-24,login
2398,2024-03-29,login
1345,2024-03-29,review
2446,2024-01-17,subscription
2664,2024-08-13,subscription
2778,2024-02-19,login
1245,2024-07-28,login
1058,2024-05-21,login
335,2024-02-24,subscription
1513,2024-05-24,login
1690,2024-06-02,subscription
1339,2024-06-03,login
616,2024-03-09,review
2705,2024-02-07,review
395,2024-04-21,review
390,2024-07-22,login
386,2024-05-01,login
2579,2024-05-25,review
688,2024-02-02,login
1969,2024-07-12,review
1070,2024-03-03,review
1281,2024-07-13,review
1449,2024-05-31,login
175,2024-05-08,login
891,2024-07-16,login
671,2024-01-13,login
1880,2024-08-20,subscription
951,2024-06-16,login
2904,2024-01-11,login
2821,2024-05-06,review
620,2024-03-24,login
1798,2024-03-05,subscription
2957,2024-07-01,subscription
1936,2024-05-06,login
1843,2024-03-13,subscription
2498,2024-01-22,login
283,2024-03-20,subscription
1514,2024-04-27,review
1158,2024-08-21,review
2397,2024-06-03,review
644,2024-08-06,login
1748,2024-01-25,subscription
1341,2024-07-08,review
1258,2024-04-24,subscription
822,2024-07-19,subscription
345,2024-06-19,login
1889,2024-02-05,login
641,2024-02-22,subscription
2982,2024-07-04,subscription
688,2024-02-21,subscription
969,2024-02-29,subscription
1604,2024-01-18,review
264,2024-07-02,review
2121,2024-06-16,login
2532,2024-02-11,subscription
2350,2024-02-24,subscription
284,2024-02-18,login
1384,2024-05-13,login
578,2024-06-07,review
943,2024-02-08,subscription
2553,2024-07-09,login
2316,2024-05-24,login
2464,2024-07-24,subscription
2480,2024-06-05,review
896,2024-07-24,review
1189,2024-02-19,subscription
2976,2024-08-03,subscription
2136,2024-06-13,review
1618,2024-05-13,subscription
2409,2024-07-15,review
530,2024-07-25,subscription
60,2024-03-19,login
116,2024-08-25,subscription
2667,2024-07-31,login
2337,2024-05-16,login
983,2024-08-17,subscription
1857,2024-03-27,login
1192,2024-06-28,subscription
2288,2024-02-20,review
1881,2024-05-21,subscription
2480,2024-04-06,subscription
1509,2024-07-27,login
392,2024-02-18,review
2544,2024-01-08,login
2436,2024-04-03,login
2608,2024-03-25,review
2826,2024-07-23,login
1421,2024-06-14,review
1987,2024-07-26,subscription
1150,2024-06-18,login
2493,2024-02-06,subscription
941,2024-06-06,login
665,2024-04-29,login
165,2024-05-18,subscription
2468,2024-07-19,login
2745,2024-06-25,review
2864,2024-03-02,review
1472,2024-04-04,review
2628,2024-07-31,subscription
2770,2024-08-22,login
103,2024-06-10,subscription
178,2024-03-10,review
2537,2024-02-24,subscription
520,2024-02-21,subscription
2696,2024-04-20,login
991,2024-02-22,subscription
1822,2024-08-06,review
975,2024-01-02,review
410,2024-02-22,review
141,2024-08-30,review
607,2024-08-31,subscription
2219,2024-07-18,review
2786,2024-02-24,review
2974,2024-08-23,review
1873,2024-02-12,login
2947,2024-01-26,login
1493,2024-04-30,login
2573,2024-03-25,review
1271,2024-04-24,review
1113,2024-08-21,subscription
1694,2024-06-15,subscription
881,2024-03-04,login
2842,2024-01-07,review
213,2024-04-26,login
532,2024-04-25,subscription
877,2024-07-02,review
1536,2024-07-29,review
793,2024-06-08,subscription
2465,2024-03-31,login
1834,2024-07-24,subscription
1315,2024-02-01,login
2996,2024-01-23,login
596,2024-03-18,subscription
2555,2024-01-09,login
1004,2024-03-27,review
440,2024-08-02,subscription
127,2024-02-23,subscription
1040,2024-08-28,subscription
1476,2024-05-01,review
1356,2024-08-14,review
1229,2024-03-14,review
907,2024-04-16,review
2584,2024-04-30,subscription
2494,2024-04-26,review
879,2024-02-04,login
49,2024-03-09,review
2656,2024-01-25,review
2898,2024-04-21,review
1382,2024-08-10,review
1114,2024-08-30,subscription
2634,2024-08-23,review
2295,2024-07-19,subscription
789,2024-02-26,subscription
1106,2024-08-03,login
313,2024-04-17,review
395,2024-01-30,review
1209,2024-02-28,login
2475,2024-04-09,review
451,2024-05-23,login
2414,2024-09-02,review
1058,2024-02-15,login
2759,2024-05-26,login
211,2024-03-26,login
974,2024-07-31,subscription
1210,2024-03-19,login
1816,2024-08-07,subscription
1090,2024-07-29,review
1517,2024-02-09,subscription
1299,2024-06-11,login
2494,2024-04-04,login
1517,2024-04-28,subscription
2893,2024-05-15,login
1341,2024-05-05,review
1964,2024-04-08,login
816,2024-08-25,login
2111,2024-01-19,login
456,2024-08-15,subscription
1720,2024-07-09,subscription
2921,2024-03-10,review
1031,2024-05-11,login
281,2024-06-04,subscription
2653,2024-04-17,review
179,2024-04-19,login
2448,2024-04-19,subscription
1950,2024-02-15,review
2988,2024-01-31,review
349,2024-04-01,subscription
269,2024-07-30,login
533,2024-02-20,login
2084,2024-05-08,subscription
2420,2024-04-01,subscription
1711,2024-02-22,subscription
1603,2024-03-21,login
2111,2024-05-14,subscription
1185,2024-03-01,login
1066,2024-08-06,subscription
2018,2024-01-02,subscription
1951,2024-03-07,review
968,2024-02-25,login
249,2024-03-23,review
1450,2024-06-30,review
1975,2024-03-24,login
2161,2024-02-24,subscription
1269,2024-06-29,login
1684,2024-06-14,login
2015,2024-03-08,login
861,2024-05-24,subscription
2758,2024-08-18,review
2876,2024-06-09,review
